"Subject"	"Trial"	"Electrode"	"MeanAmp"	"Condition"	"Race"	"Fix"
1	44	"CP3"	7.37424754098361	"Black_eyes"	"Black"	"eyes"
1	44	"CP4"	6.01770983606557	"Black_eyes"	"Black"	"eyes"
1	45	"CZ"	2.69655409836066	"White_eyes"	"White"	"eyes"
1	45	"CPZ"	-2.33609508196721	"White_eyes"	"White"	"eyes"
1	45	"PZ"	-1.3317737704918	"White_eyes"	"White"	"eyes"
1	45	"C3"	-3.99805901639344	"White_eyes"	"White"	"eyes"
1	45	"C4"	14.4898491803279	"White_eyes"	"White"	"eyes"
1	45	"CP3"	-10.5440754098361	"White_eyes"	"White"	"eyes"
1	45	"CP4"	9.39391475409836	"White_eyes"	"White"	"eyes"
1	47	"CZ"	8.38132950819672	"Black_eyes"	"Black"	"eyes"
1	47	"CPZ"	7.17612786885246	"Black_eyes"	"Black"	"eyes"
1	47	"PZ"	6.13602950819672	"Black_eyes"	"Black"	"eyes"
1	47	"C3"	10.618368852459	"Black_eyes"	"Black"	"eyes"
1	47	"C4"	14.3577655737705	"Black_eyes"	"Black"	"eyes"
1	47	"CP3"	9.09123770491803	"Black_eyes"	"Black"	"eyes"
1	47	"CP4"	11.856568852459	"Black_eyes"	"Black"	"eyes"
1	48	"CZ"	3.22485737704918	"White_eyes"	"White"	"eyes"
1	48	"CPZ"	5.87188032786885	"White_eyes"	"White"	"eyes"
1	48	"PZ"	10.156106557377	"White_eyes"	"White"	"eyes"
1	48	"C3"	3.72289344262295	"White_eyes"	"White"	"eyes"
1	48	"C4"	-1.95912295081967	"White_eyes"	"White"	"eyes"
1	48	"CP3"	7.68518032786885	"White_eyes"	"White"	"eyes"
1	48	"CP4"	3.69262131147541	"White_eyes"	"White"	"eyes"
1	49	"CZ"	17.1863983606557	"White_eyes"	"White"	"eyes"
1	49	"CPZ"	19.3546475409836	"White_eyes"	"White"	"eyes"
1	49	"PZ"	18.6557442622951	"White_eyes"	"White"	"eyes"
1	49	"C3"	15.7583229508197	"White_eyes"	"White"	"eyes"
1	49	"C4"	15.7913426229508	"White_eyes"	"White"	"eyes"
1	49	"CP3"	13.9065131147541	"White_eyes"	"White"	"eyes"
1	49	"CP4"	18.5264163934426	"White_eyes"	"White"	"eyes"
1	50	"CZ"	-15.6262508196721	"White_eyes"	"White"	"eyes"
1	50	"CPZ"	-14.0385901639344	"White_eyes"	"White"	"eyes"
1	50	"PZ"	-12.1097196721311	"White_eyes"	"White"	"eyes"
1	50	"C3"	-2.1077131147541	"White_eyes"	"White"	"eyes"
1	50	"C4"	-7.74846557377049	"White_eyes"	"White"	"eyes"
1	50	"CP3"	-2.02791803278689	"White_eyes"	"White"	"eyes"
1	50	"CP4"	-11.8070459016393	"White_eyes"	"White"	"eyes"
1	51	"CZ"	15.5134393442623	"Black_eyes"	"Black"	"eyes"
1	51	"CPZ"	12.9599721311475	"Black_eyes"	"Black"	"eyes"
1	51	"PZ"	4.4988393442623	"Black_eyes"	"Black"	"eyes"
1	51	"C3"	5.59397213114754	"Black_eyes"	"Black"	"eyes"
1	51	"C4"	17.3569918032787	"Black_eyes"	"Black"	"eyes"
1	51	"CP3"	0.390724590163934	"Black_eyes"	"Black"	"eyes"
1	51	"CP4"	12.7535901639344	"Black_eyes"	"Black"	"eyes"
1	52	"CZ"	32.1907950819672	"Black_eyes"	"Black"	"eyes"
1	52	"CPZ"	34.1636737704918	"Black_eyes"	"Black"	"eyes"
1	52	"PZ"	27.8873131147541	"Black_eyes"	"Black"	"eyes"
1	52	"C3"	21.1596819672131	"Black_eyes"	"Black"	"eyes"
1	52	"C4"	39.7769180327869	"Black_eyes"	"Black"	"eyes"
1	52	"CP3"	13.7304049180328	"Black_eyes"	"Black"	"eyes"
1	52	"CP4"	39.8814672131148	"Black_eyes"	"Black"	"eyes"
