"Time"	"FZ"	"FCZ"	"CZ"	"CPZ"	"PZ"	"F3"	"F4"	"FC3"	"FC4"	"C3"	"C4"	"CP3"	"CP4"	"P3"	"P4"	"F1"	"F2"	"C1"	"C2"	"P1"	"P2"	"Subject"	"Condition"
"1"	-400	-1.99655862068966	-2.35491206896552	-2.36711724137931	-2.64990862068966	-2.87589137931034	-1.53851551724138	-2.0175	-1.66988275862069	-1.8895275862069	-1.76038275862069	-2.40031724137931	-2.2249775862069	-2.43303965517241	-2.45173965517241	-2.29157931034483	-2.03889655172414	-2.40898448275862	-2.57779482758621	-2.65296724137931	-2.86795689655172	-2.24324310344828	"019"	"Incorrect"
"2"	-398	-1.88385517241379	-2.2485275862069	-2.24036034482759	-2.47890344827586	-2.71982413793103	-1.36913793103448	-2.0129275862069	-1.61565689655172	-2.00092586206897	-1.73333103448276	-2.28111034482759	-2.05406379310345	-2.24719655172414	-2.2353775862069	-2.14030344827586	-1.90170862068966	-2.34426206896552	-2.4868	-2.6401224137931	-2.84574827586207	-2.21284655172414	"019"	"Incorrect"
"3"	-396	-1.72297413793103	-2.10039137931035	-2.09149137931034	-2.31388965517241	-2.56164137931034	-1.21948620689655	-1.86634137931034	-1.60299137931034	-1.88123103448276	-1.71943103448276	-2.10281379310345	-1.8474	-2.09067413793103	-1.98011724137931	-2.02583103448276	-1.71096379310345	-2.18701034482759	-2.34904482758621	-2.54570517241379	-2.73455172413793	-2.11451551724138	"019"	"Incorrect"
"4"	-394	-1.56354827586207	-1.97707931034483	-1.99748793103448	-2.25726379310345	-2.50343793103448	-1.03073620689655	-1.72535	-1.5055275862069	-1.72043448275862	-1.67787068965517	-2.04183965517241	-1.74085517241379	-2.08350689655172	-1.84470344827586	-2.0443775862069	-1.49381724137931	-1.99849827586207	-2.18864827586207	-2.42840689655172	-2.60535517241379	-2.01638448275862	"019"	"Incorrect"
"5"	-392	-1.46802931034483	-1.93611551724138	-2.00171034482759	-2.32887931034483	-2.54584137931034	-0.896875862068966	-1.65646206896552	-1.45628965517241	-1.67687931034483	-1.71796896551724	-2.09163448275862	-1.82150862068966	-2.15084310344828	-1.89450344827586	-2.1411	-1.30937068965517	-1.83645517241379	-2.08424827586207	-2.34391896551724	-2.53308103448276	-1.96114655172414	"019"	"Incorrect"
"6"	-390	-1.38590689655172	-1.89310862068966	-1.98038793103448	-2.36054827586207	-2.53025344827586	-0.771496551724138	-1.59721896551724	-1.39354310344828	-1.63526034482759	-1.73883793103448	-2.03913620689655	-1.92346379310345	-2.04149137931035	-1.95803965517241	-2.08261034482759	-1.16615344827586	-1.71626379310345	-2.0213724137931	-2.26039482758621	-2.47476896551724	-1.88520517241379	"019"	"Incorrect"
"7"	-388	-1.34920689655172	-1.85653965517241	-1.92945689655172	-2.3093724137931	-2.42009482758621	-0.682268965517241	-1.61609137931034	-1.26165	-1.64431379310345	-1.68333965517241	-1.92184310344828	-1.90862586206897	-1.81316551724138	-1.90821724137931	-1.86999482758621	-1.08168620689655	-1.67896379310345	-1.96598275862069	-2.18396551724138	-2.37634655172414	-1.76215344827586	"019"	"Incorrect"
"8"	-386	-1.47455689655172	-1.93600172413793	-1.96788448275862	-2.2833275862069	-2.32185172413793	-0.851343103448276	-1.76338620689655	-1.19089827586207	-1.8342275862069	-1.62985689655172	-1.96763448275862	-1.79543793103448	-1.73604310344828	-1.76178103448276	-1.72455172413793	-1.12873448275862	-1.75572068965517	-1.94956034482759	-2.18169655172414	-2.25671034482759	-1.65865	"019"	"Incorrect"
"9"	-384	-1.70680172413793	-2.09520517241379	-2.07092068965517	-2.29681724137931	-2.25693793103448	-1.26310862068966	-1.8860275862069	-1.24429137931034	-2.02463448275862	-1.63108793103448	-2.09315344827586	-1.69486551724138	-1.75213620689655	-1.62412068965517	-1.65156724137931	-1.31663965517241	-1.89257931034483	-2.00814827586207	-2.2415775862069	-2.1761275862069	-1.60711206896552	"019"	"Incorrect"
"10"	-382	-1.95447068965517	-2.28213793103448	-2.21786551724138	-2.37822586206897	-2.27314827586207	-1.69983793103448	-1.96993793103448	-1.43933965517241	-2.08628275862069	-1.77474310344828	-2.13073448275862	-1.77829655172414	-1.76122413793103	-1.66751034482759	-1.64375172413793	-1.57356896551724	-2.03589655172414	-2.15415344827586	-2.32049310344828	-2.19803620689655	-1.61908620689655	"019"	"Incorrect"
