"Time"	"FZ"	"FCZ"	"CZ"	"CPZ"	"PZ"	"F3"	"F4"	"FC3"	"FC4"	"C3"	"C4"	"CP3"	"CP4"	"P3"	"P4"	"F1"	"F2"	"C1"	"C2"	"P1"	"P2"	"Subject"	"Condition"
"1"	-400	3.89258235294118	4.23751176470588	3.89441176470588	2.21985294117647	1.77304705882353	4.25004705882353	0.516541176470588	4.0734	1.10438823529412	2.79047647058824	0.583611764705882	1.50779411764706	0.354105882352941	0.132029411764706	0.0971823529411765	2.42881764705882	1.43635882352941	1.53059411764706	-0.0606647058823531	-0.103770588235294	-0.460423529411765	"020"	"Incorrect"
"2"	-398	3.4719	3.74644705882353	3.42025294117647	1.81454117647059	1.47996470588235	3.74828235294118	1.4197	3.50496470588235	0.676923529411765	2.32538823529412	0.263058823529412	1.28214705882353	0.0317	-0.0085941176470589	-0.220058823529412	2.33790588235294	1.14969411764706	1.35034705882353	-0.166805882352941	-0.140176470588235	-0.471658823529412	"020"	"Incorrect"
"3"	-396	2.87618823529412	3.08855882352941	2.79819411764706	1.32373529411765	1.11189411764706	3.09567058823529	1.81777058823529	2.79689411764706	0.155135294117647	1.78664705882353	-0.214970588235294	1.05281176470588	-0.518217647058824	-0.130729411764706	-0.737411764705882	1.93452352941176	0.7024	0.921529411764706	-0.515576470588235	-0.310552941176471	-0.7064	"020"	"Incorrect"
"4"	-394	2.06781176470588	2.23574117647059	2.03144117647059	0.773876470588235	0.737229411764706	2.26043529411765	1.72610588235294	1.95084705882353	-0.500988235294118	1.1549	-0.810647058823529	0.795635294117647	-1.20588235294118	-0.213535294117647	-1.27978823529412	1.14730588235294	0.0247529411764705	0.159670588235294	-1.19920588235294	-0.669429411764706	-1.21487058823529	"020"	"Incorrect"
"5"	-392	1.24262352941176	1.40614117647059	1.38304117647059	0.464229411764706	0.706105882352941	1.41772941176471	1.47438235294118	1.16005294117647	-1.08688235294118	0.602623529411765	-1.24917058823529	0.709764705882353	-1.60018235294118	0.00664705882352939	-1.36377647058824	0.326411764705882	-0.627170588235294	-0.5174	-1.78882941176471	-0.778658823529412	-1.47538235294118	"020"	"Incorrect"
"6"	-390	0.593170588235294	0.786670588235294	0.993694117647059	0.485329411764706	1.06517647058824	0.678047058823529	0.995458823529412	0.558417647058823	-1.38834117647059	0.212976470588235	-1.32177058823529	0.797764705882353	-1.47334117647059	0.470717647058824	-0.819882352941177	-0.346205882352941	-1.09832941176471	-0.931658823529412	-2.05930588235294	-0.518229411764706	-1.26222941176471	"020"	"Incorrect"
"7"	-388	0.148164705882353	0.340488235294118	0.731305882352941	0.551547058823529	1.39505294117647	0.0518058823529411	0.147311764705882	0.0803235294117646	-1.44458235294118	-0.135164705882353	-1.19114117647059	0.795682352941177	-1.14304705882353	0.751964705882353	-0.120658823529412	-0.924158823529412	-1.43516470588235	-1.23663529411765	-2.16003529411765	-0.205841176470588	-0.916705882352941	"020"	"Incorrect"
"8"	-386	-0.143417647058824	0.00424705882352945	0.466694117647059	0.422552941176471	1.36072941176471	-0.446123529411765	-0.715276470588235	-0.334735294117647	-1.39656470588235	-0.529382352941177	-1.09709411764706	0.550682352941176	-0.973017647058823	0.636011764705882	0.181594117647059	-1.38364117647059	-1.65484117647059	-1.47683529411765	-2.18775882352941	-0.0381647058823529	-0.723905882352941	"020"	"Incorrect"
"9"	-384	-0.392694117647059	-0.299258823529412	0.129441176470588	0.0581705882352941	0.978411764705882	-0.888623529411765	-1.29033529411765	-0.711794117647059	-1.36608823529412	-0.936152941176471	-1.16170588235294	0.130611764705882	-1.05939411764706	0.244717647058824	-0.0140764705882353	-1.71770588235294	-1.84473529411765	-1.73670588235294	-2.26944117647059	-0.0984470588235295	-0.772547058823529	"020"	"Incorrect"
"10"	-382	-0.578170588235294	-0.5497	-0.202541176470588	-0.328352941176471	0.596458823529412	-1.21529411764706	-1.42774117647059	-0.968270588235294	-1.41718235294118	-1.18032941176471	-1.38940588235294	-0.16345294117647	-1.30257647058824	-0.0617235294117647	-0.370629411764706	-1.88321176470588	-1.96302941176471	-1.97793529411765	-2.41914705882353	-0.239358823529412	-0.925558823529412	"020"	"Incorrect"
"11"	-380	-0.796670588235294	-0.855058823529412	-0.602923529411765	-0.738976470588235	0.249417647058824	-1.49678823529412	-1.11951764705882	-1.22338823529412	-1.67498823529412	-1.35547647058824	-1.79132941176471	-0.354241176470588	-1.68487647058824	-0.259270588235294	-0.806123529411765	-2.08314705882353	-2.05545294117647	-2.28865294117647	-2.71671764705882	-0.485994117647059	-1.23299411764706	"020"	"Incorrect"
