"Time"	"FZ"	"FCZ"	"CZ"	"CPZ"	"PZ"	"F3"	"F4"	"FC3"	"FC4"	"C3"	"C4"	"CP3"	"CP4"	"P3"	"P4"	"F1"	"F2"	"C1"	"C2"	"P1"	"P2"	"Subject"	"Condition"
"1"	-400	0.54554375	1.8199625	2.09090625	1.49856875	-0.94654375	0.9235375	-0.10675625	-0.72309375	4.864	0.72966875	3.33258125	0.855375	1.35699375	-0.59176875	2.540425	-0.98846875	1.76391875	0.462125	-1.925325	-0.91658125	NA	"052"	"Incorrect"
"2"	-398	0.47735625	1.81325	2.0016125	1.17056875	-0.80810625	0.9192625	-0.233125	-0.6814625	4.69083125	0.75085625	3.085675	0.8700625	1.0750375	-0.50720625	2.51271875	-1.2109125	1.54755625	0.41983125	-2.68470625	-0.9720125	NA	"052"	"Incorrect"
"3"	-396	0.47355625	1.8022625	1.9558375	1.20275	-0.57724375	1.10989375	-0.24969375	-0.54098125	4.7207125	0.88175	3.1275625	0.97474375	1.19915	-0.33209375	2.63646875	-1.16224375	1.6274625	0.55943125	-2.70225	-0.79765625	NA	"052"	"Incorrect"
"4"	-394	0.5737625	1.83375625	2.000525	1.52415625	-0.2694625	1.4261125	-0.198	-0.289375	4.91568125	1.13155625	3.436525	1.16620625	1.607075	-0.0389187499999999	2.8528375	-0.9706625	1.83070625	0.81189375	-2.13785	-0.4445375	NA	"052"	"Incorrect"
"5"	-392	0.6811	1.85665	2.0365375	1.907975	-0.00243125000000002	1.70734375	-0.31035625	-0.02900625	5.0360625	1.33503125	3.76384375	1.276325	2.04208125	0.2198375	3.000525	-0.83876875	1.91583125	0.9849625	-1.3408	-0.125425	NA	"052"	"Incorrect"
"6"	-390	0.74435625	1.91871875	2.05428125	2.260825	0.2109	1.8758	-0.56176875	0.1592375	5.052025	1.4416875	4.00045625	1.29029375	2.4532875	0.41759375	3.10250625	-0.7547875	1.8972125	1.0704375	-0.4555625	0.1290875	NA	"052"	"Incorrect"
"7"	-388	0.8342875	2.1575	2.1416875	2.6250375	0.44630625	2.025625	-0.75246875	0.321625	5.122575	1.5580625	4.23443125	1.33711875	2.8960625	0.60260625	3.283075	-0.588025	1.94855625	1.1888625	0.52605625	0.40744375	NA	"052"	"Incorrect"
"8"	-386	0.95495	2.5343875	2.2652	2.9646625	0.65259375	2.19853125	-0.8494	0.47475625	5.27076875	1.6649625	4.4362875	1.3725875	3.2806625	0.7011875	3.47084375	-0.29313125	2.18745	1.3596375	1.515175	0.67393125	NA	"052"	"Incorrect"
"9"	-384	1.03199375	2.8917625	2.36186875	3.25095625	0.7809875	2.30976875	-0.91356875	0.58909375	5.434875	1.681775	4.5485875	1.30873125	3.54995625	0.62493125	3.63079375	0.0456875000000001	2.60584375	1.5255625	2.400575	0.85629375	NA	"052"	"Incorrect"
"10"	-382	1.0734375	3.16824375	2.46353125	3.46401875	0.8482	2.2753375	-0.945675	0.63121875	5.5234125	1.57981875	4.573125	1.15171875	3.67960625	0.37453125	3.78346875	0.228525	2.96371875	1.60875	3.0152	0.893375	NA	"052"	"Incorrect"
