"Time"	"FZ"	"FCZ"	"CZ"	"CPZ"	"PZ"	"F3"	"F4"	"FC3"	"FC4"	"C3"	"C4"	"CP3"	"CP4"	"P3"	"P4"	"F1"	"F2"	"C1"	"C2"	"P1"	"P2"	"Subject"	"Condition"
"1"	-400	-0.3587	-0.157342857142857	1.25334285714286	2.73254285714286	-0.643185714285714	1.2545	-0.6528	0.720985714285714	-2.50342857142857	-0.3646	-0.609971428571429	0.650757142857143	0.524971428571429	-0.373671428571428	-2.72751428571429	-1.54175714285714	-1.98481428571429	-2.50205714285714	-2.74651428571429	-1.67718571428571	-1.85612857142857	"063"	"Incorrect"
"2"	-398	-0.122157142857143	-0.0294142857142858	1.4926	3.03814285714286	-0.297842857142857	1.37661428571429	-0.343842857142857	0.767057142857143	-1.72648571428571	-0.377728571428572	0.0912428571428571	0.766714285714286	1.06178571428571	-0.154428571428571	-2.13305714285714	-1.29417142857143	-1.7082	-2.21237142857143	-2.26944285714286	-1.24841428571429	-1.18465714285714	"063"	"Incorrect"
"3"	-396	-0.111185714285714	-0.120542857142857	1.36392857142857	2.984	-0.353885714285714	1.4038	-0.370514285714286	0.706285714285714	-1.28098571428571	-0.582114285714286	0.4488	0.596814285714286	1.2555	-0.344628571428571	-2.03848571428571	-1.2734	-1.65415714285714	-2.23674285714286	-2.06185714285714	-1.19845714285714	-0.911942857142857	"063"	"Incorrect"
"4"	-394	-0.482228571428571	-0.597142857142857	0.797371428571429	2.41938571428571	-0.928642857142857	1.19607142857143	-0.783228571428571	0.451157142857143	-1.43658571428571	-1.00867142857143	0.198928571428571	0.0660999999999999	0.850171428571429	-0.9773	-2.63974285714286	-1.59197142857143	-1.97411428571429	-2.7262	-2.3269	-1.67521428571429	-1.27261428571429	"063"	"Incorrect"
"5"	-392	-1.05388571428571	-1.3026	-0.00497142857142866	1.59098571428571	-1.80387142857143	0.804157142857143	-1.29645714285714	0.0355285714285714	-1.85011428571429	-1.5605	-0.417542857142857	-0.687571428571429	0.0886999999999999	-1.83598571428571	-3.61317142857143	-2.06141428571429	-2.45072857142857	-3.48631428571429	-2.87608571428571	-2.4699	-2.04197142857143	"063"	"Incorrect"
"6"	-390	-1.6063	-1.96457142857143	-0.791742857142857	0.809557142857143	-2.66504285714286	0.3279	-1.71961428571429	-0.480342857142857	-2.10398571428571	-2.13528571428571	-0.977342857142857	-1.45624285714286	-0.679342857142857	-2.62342857142857	-4.59665714285714	-2.60481428571429	-2.9441	-4.34652857142857	-3.51094285714286	-3.39232857142857	-3.00115714285714	"063"	"Incorrect"
"7"	-388	-2.01064285714286	-2.41917142857143	-1.4191	0.1815	-3.37585714285714	-0.0971714285714285	-2.06005714285714	-0.999271428571428	-2.19207142857143	-2.64462857142857	-1.32015714285714	-2.12245714285714	-1.30294285714286	-3.22711428571429	-5.44511428571429	-3.17931428571429	-3.4098	-5.15791428571429	-4.08404285714286	-4.26957142857143	-3.98041428571429	"063"	"Incorrect"
"8"	-386	-2.15994285714286	-2.56554285714286	-1.76147142857143	-0.204485714285714	-3.86025714285714	-0.278128571428571	-2.29731428571429	-1.34012857142857	-2.21011428571429	-2.94892857142857	-1.43595714285714	-2.55932857142857	-1.65385714285714	-3.63338571428571	-5.96352857142857	-3.62505714285714	-3.72638571428571	-5.70768571428571	-4.42447142857143	-4.89981428571429	-4.74202857142857	"063"	"Incorrect"
"9"	-384	-2.03617142857143	-2.37515714285714	-1.73518571428571	-0.229828571428571	-3.96668571428571	-0.222514285714286	-2.25877142857143	-1.40498571428571	-2.09787142857143	-2.9246	-1.36741428571429	-2.66095714285714	-1.70362857142857	-3.69244285714286	-6.04825714285714	-3.82654285714286	-3.76488571428571	-5.89374285714286	-4.47898571428571	-5.17191428571429	-5.16371428571429	"063"	"Incorrect"
"10"	-382	-1.7115	-1.93507142857143	-1.37481428571429	0.128642857142857	-3.60057142857143	-0.0254857142857143	-1.93732857142857	-1.17818571428571	-1.87737142857143	-2.54245714285714	-1.25871428571429	-2.38421428571429	-1.57057142857143	-3.26205714285714	-5.80284285714286	-3.81131428571429	-3.5741	-5.7872	-4.34401428571429	-5.08732857142857	-5.26797142857143	"063"	"Incorrect"
"11"	-380	-1.29612857142857	-1.39151428571429	-0.764457142857143	0.839628571428572	-2.73814285714286	0.314571428571429	-1.63132857142857	-0.676557142857143	-1.75271428571429	-1.82915714285714	-1.18162857142857	-1.65365714285714	-1.27518571428571	-2.25064285714286	-5.23355714285714	-3.6817	-3.3509	-5.44042857142857	-4.09645714285714	-4.60464285714286	-5.01591428571429	"063"	"Incorrect"
"12"	-378	-0.738314285714286	-0.720942857142857	0.140685714285714	1.95	-1.3389	0.862214285714286	-1.31192857142857	0.157371428571429	-1.6293	-0.757514285714286	-0.909942857142857	-0.398014285714286	-0.641071428571428	-0.621228571428571	-4.19618571428571	-3.37122857142857	-3.04535714285714	-4.71024285714286	-3.58095714285714	-3.55148571428571	-4.19967142857143	"063"	"Incorrect"
"13"	-376	-0.0916714285714285	0.00200000000000011	1.16032857142857	3.18067142857143	0.2247	1.48941428571429	-0.9129	1.15937142857143	-1.36388571428571	0.452757142857143	-0.402742857142857	1.0379	0.181257142857143	1.18787142857143	-2.9611	-2.84415714285714	-2.57914285714286	-3.67168571428571	-2.8155	-2.11728571428571	-2.95417142857143	"063"	"Incorrect"
"14"	-374	0.301257142857143	0.420157142857143	1.78445714285714	3.93802857142857	1.23665714285714	1.90874285714286	-0.786742857142857	1.89688571428571	-1.23988571428571	1.3129	-0.118028571428571	2.04154285714286	0.611885714285714	2.43378571428571	-2.20627142857143	-2.34091428571429	-2.18358571428571	-2.74308571428571	-2.19318571428571	-0.877771428571429	-1.87221428571429	"063"	"Incorrect"
"15"	-372	0.259314285714286	0.3614	1.74855714285714	3.95917142857143	1.36158571428571	1.94438571428571	-1.10218571428571	2.11674285714286	-1.43924285714286	1.52691428571429	-0.316785714285714	2.31602857142857	0.386171428571429	2.70671428571429	-2.24325714285714	-2.04327142857143	-2.00924285714286	-2.175	-1.91754285714286	-0.155528571428571	-1.32575714285714	"063"	"Incorrect"
"16"	-370	-0.0762285714285714	-0.0260285714285713	1.20378571428571	3.37687142857143	0.731685714285714	1.61377142857143	-1.65571428571429	1.83298571428571	-1.75974285714286	1.15755714285714	-0.802571428571428	1.93507142857143	-0.253071428571429	2.0958	-2.86555714285714	-1.90594285714286	-1.96065714285714	-1.94811428571429	-1.89104285714286	0.037057142857143	-1.28771428571429	"063"	"Incorrect"
"17"	-368	-0.435142857142857	-0.482528571428571	0.511042857142857	2.51534285714286	-0.330614285714286	1.18	-2.12797142857143	1.31381428571429	-1.94287142857143	0.493328571428571	-1.2623	1.19444285714286	-0.936657142857143	0.963057142857143	-3.6884	-1.82688571428571	-1.94422857142857	-1.97191428571429	-2.00594285714286	-0.232271428571429	-1.60322857142857	"063"	"Incorrect"
"18"	-366	-0.756742857142857	-0.954085714285714	-0.194114285714286	1.53202857142857	-1.63617142857143	0.8095	-2.45122857142857	0.753185714285714	-2.07322857142857	-0.327885714285714	-1.64368571428571	0.275314285714286	-1.592	-0.513942857142857	-4.55112857142857	-1.7937	-1.9899	-2.2429	-2.30815714285714	-0.967542857142857	-2.22458571428571	"063"	"Incorrect"
"19"	-364	-1.14887142857143	-1.49067142857143	-0.9189	0.538128571428571	-2.92801428571429	0.468257142857143	-2.79601428571429	0.188728571428571	-2.37564285714286	-1.17204285714286	-2.03305714285714	-0.629328571428571	-2.23117142857143	-2.02875714285714	-5.32102857142857	-1.876	-2.16887142857143	-2.71947142857143	-2.81751428571429	-1.9954	-3.03844285714286	"063"	"Incorrect"
"20"	-362	-1.53481428571429	-1.91335714285714	-1.36425714285714	-0.0630571428571428	-3.66862857142857	0.239071428571429	-3.10467142857143	-0.212557142857143	-2.71895714285714	-1.71062857142857	-2.21831428571429	-1.0899	-2.52514285714286	-2.93115714285714	-5.58492857142857	-2.06317142857143	-2.42202857142857	-3.13645714285714	-3.27857142857143	-2.80871428571429	-3.6555	"063"	"Incorrect"
"21"	-360	-1.82447142857143	-2.1561	-1.44735714285714	-0.187328571428571	-3.7576	0.0716142857142857	-3.26217142857143	-0.506071428571429	-2.91187142857143	-1.96615714285714	-2.10597142857143	-1.0836	-2.38764285714286	-3.14101428571429	-5.29297142857143	-2.3126	-2.66762857142857	-3.3674	-3.54101428571429	-3.2056	-3.92235714285714	"063"	"Incorrect"
"22"	-358	-2.13442857142857	-2.47648571428571	-1.58861428571429	-0.283828571428571	-3.6846	-0.263142857142857	-3.45678571428571	-0.939414285714286	-3.16924285714286	-2.27552857142857	-2.11758571428571	-1.08941428571429	-2.31225714285714	-3.19577142857143	-4.9975	-2.69338571428571	-3.01294285714286	-3.62555714285714	-3.86731428571429	-3.48007142857143	-4.16158571428571	"063"	"Incorrect"
"23"	-356	-2.53682857142857	-2.97187142857143	-1.98661428571429	-0.580271428571429	-3.75661428571429	-0.709428571428572	-3.8404	-1.4666	-3.69447142857143	-2.71818571428571	-2.53745714285714	-1.32674285714286	-2.58967142857143	-3.36244285714286	-5.03702857142857	-3.17881428571429	-3.47345714285714	-4.00918571428571	-4.40391428571429	-3.79725714285714	-4.528	"063"	"Incorrect"
"24"	-354	-2.91332857142857	-3.42557142857143	-2.42987142857143	-0.890514285714286	-3.88202857142857	-1.06384285714286	-4.22614285714286	-1.94255714285714	-4.20907142857143	-3.1606	-3.05968571428571	-1.6467	-2.9848	-3.54581428571429	-5.20884285714286	-3.56407142857143	-3.81487142857143	-4.34317142857143	-4.90672857142857	-4.02387142857143	-4.80572857142857	"063"	"Incorrect"
"25"	-352	-3.13087142857143	-3.65927142857143	-2.73612857142857	-1.02467142857143	-3.8685	-1.27104285714286	-4.39048571428571	-2.2752	-4.44105714285714	-3.45494285714286	-3.3716	-1.90111428571429	-3.22491428571429	-3.58022857142857	-5.27252857142857	-3.7863	-3.95718571428571	-4.56272857142857	-5.24287142857143	-4.08091428571429	-4.89441428571429	"063"	"Incorrect"
