"Time"	"FZ"	"FCZ"	"CZ"	"CPZ"	"PZ"	"F3"	"F4"	"FC3"	"FC4"	"C3"	"C4"	"CP3"	"CP4"	"P3"	"P4"	"F1"	"F2"	"C1"	"C2"	"P1"	"P2"	"Subject"	"Condition"
"1"	-400	3.54833333333333	4.91294166666667	6.06381666666667	5.23415	6.308375	2.57286666666667	5.24244166666667	2.70449166666667	4.8415	3.828125	5.34378333333333	3.00449166666667	6.11325	3.42855	6.75539166666667	1.27364166666667	1.42178333333333	1.30626666666667	2.30419166666667	3.616025	5.461375	"073"	"Incorrect"
"2"	-398	3.93685	5.34483333333333	6.28301666666667	5.25286666666667	6.12361666666667	2.88320833333333	5.71951666666667	2.94158333333333	5.07185833333333	3.83931666666667	5.34071666666667	2.85165833333333	5.92866666666667	3.29048333333333	6.56838333333333	1.88595833333333	1.969	1.5686	2.52559166666667	3.71056666666667	5.56168333333333	"073"	"Incorrect"
"3"	-396	4.26434166666667	5.70456666666667	6.40188333333333	5.16815833333333	5.766625	3.09201666666667	6.09860833333333	2.9953	5.25315833333333	3.6932	5.33190833333333	2.47768333333333	5.72805	2.95754166666667	6.30455	2.45296666666667	2.47743333333333	1.73714166666667	2.72388333333333	3.59589166666667	5.5309	"073"	"Incorrect"
"4"	-394	4.59780833333333	6.016875	6.4236	5.0289	5.32415	3.267	6.34593333333333	2.90225	5.37899166666667	3.410175	5.3471	1.93979166666667	5.548	2.43745	6.01221666666667	2.95741666666667	2.94735	1.76221666666667	2.854025	3.28340833333333	5.38119166666667	"073"	"Incorrect"
"5"	-392	4.93739166666667	6.28511666666667	6.371775	4.85234166666667	4.84463333333333	3.46285	6.46255	2.76493333333333	5.42843333333333	3.08451666666667	5.2979	1.3829	5.32465	1.88418333333333	5.72738333333333	3.35498333333333	3.3132	1.59881666666667	2.8231	2.774425	5.059675	"073"	"Incorrect"
"6"	-390	5.38528333333333	6.59684166666667	6.41276666666667	4.77996666666667	4.56989166666667	3.86538333333333	6.59236666666667	2.8352	5.45284166666667	3.00340833333333	5.202075	1.163625	5.13031666666667	1.649575	5.617375	3.6834	3.56875833333333	1.344675	2.617275	2.21323333333333	4.63550833333333	"073"	"Incorrect"
"7"	-388	5.79903333333333	6.77515833333333	6.440975	4.68719166666667	4.43395833333333	4.26343333333333	6.69536666666667	2.976475	5.30906666666667	3.04640833333333	4.96828333333333	1.20389166666667	4.87506666666667	1.63314166666667	5.562925	3.96839166666667	3.75100833333333	1.09546666666667	2.30379166666667	1.74425833333333	4.20654166666667	"073"	"Incorrect"
"8"	-386	5.80236666666667	6.4557	6.12361666666667	4.25324166666667	4.058325	4.19104166666667	6.442925	2.80285	4.74983333333333	2.789525	4.37185833333333	1.03809166666667	4.33675833333333	1.38095833333333	5.231675	4.07183333333333	3.756825	0.768858333333334	1.855375	1.28719166666667	3.71314166666667	"073"	"Incorrect"
"9"	-384	5.34774166666667	5.66745	5.443525	3.56175833333333	3.47733333333333	3.61520833333333	5.76498333333333	2.34635	3.868	2.24775	3.48808333333333	0.629566666666667	3.63205833333333	0.92745	4.6834	3.811875	3.45025833333333	0.271225	1.19943333333333	0.763991666666667	3.099075	"073"	"Incorrect"
"10"	-382	4.684025	4.72905	4.65758333333333	2.925425	3.02063333333333	2.80911666666667	4.91256666666667	1.80784166666667	2.97095	1.69515	2.65768333333333	0.272175	3.03663333333333	0.598308333333333	4.22984166666667	3.1971	2.87274166666667	-0.343433333333333	0.411466666666667	0.265966666666667	2.45669166666667	"073"	"Incorrect"
